-719.59193,573.94641	-719.37556,573.21485	-718.39166,571.62489	-716.8805,570.03488	-715.09095,568.64788	-713.27205,567.66687	-712.42944,567.39201	-711.67295,567.29473	-700.32249,571.6644	-699.81584,572.01153	-689.81365,580.77112	-689.28834,581.32426	-688.40331,582.97133	-680.3677,600.41446	-680.10257,600.96844	-680.09371,601.62389	-680.31006,602.35542	-681.29396,603.94538	-682.80522,605.53537	-684.59475,606.92232	-686.41354,607.90336	-687.25619,608.17827	-688.01268,608.27555	-701.69658,608.81255	-703.76225,608.75281	-704.62942,608.56958	-705.33316,608.27551	-717.45233,601.89869	-719.21137,600.81406	-719.87068,600.22175	-720.33319,599.61524	-722.22417,587.60059	-722.17689,586.9883
-736.91244,591.26692	-736.69607,590.53536	-735.71217,588.94539	-734.20101,587.35538	-732.41145,585.96839	-730.59256,584.98737	-729.74995,584.71252	-728.99346,584.61524	-717.64299,588.98491	-717.13635,589.33203	-707.13416,598.09163	-706.60885,598.64476	-705.72381,600.29184	-697.68821,617.73496	-697.42308,618.28895	-697.41422,618.94439	-697.63057,619.67593	-698.61447,621.26589	-700.12573,622.85588	-701.91526,624.24283	-703.73405,625.22387	-704.5767,625.49877	-705.33319,625.59606	-719.01708,626.13306	-721.08276,626.07332	-721.94992,625.89009	-722.65367,625.59601	-734.77284,619.2192	-736.53188,618.13457	-737.19119,617.54226	-737.6537,616.93574	-739.54468,604.9211	-739.4974,604.30881
-774.51293,612.11962	-775.0383,611.56647	-775.9233,609.9194	-776.54471,607.81569	-776.8511,605.5724	-776.79124,603.50668	-776.60796,602.63953	-776.31396,601.93575	-766.85449,594.29079	-766.30055,594.02559	-753.71342,589.74324	-752.97174,589.56487	-751.10281,589.62195	-731.97882,591.38447	-731.36649,591.43186	-730.79442,591.7519	-730.26908,592.30503	-729.38408,593.9521	-728.76274,596.05588	-728.45637,598.29914	-728.51616,600.36478	-728.69941,601.23198	-728.9934,601.93577	-735.37029,614.05487	-736.45487,615.81392	-737.04713,616.47329	-737.65368,616.93572	-749.23575,624.24282	-751.05459,625.22388	-751.8972,625.4987	-752.65371,625.59599	-764.00419,621.22631	-764.51081,620.87921
-775.25421,655.10896	-775.99594,655.28736	-777.86484,655.23026	-779.99741,654.71656	-782.09336,653.86026	-783.85239,652.77556	-784.51172,652.18326	-784.97422,651.57676	-786.86521,639.56214	-786.81791,638.94981	-784.23297,625.90786	-784.0166,625.17636	-783.03271,623.58636	-771.94432,607.90576	-771.59712,607.39916	-771.03392,607.06376	-770.29222,606.88536	-768.42332,606.94246	-766.29072,607.45626	-764.19482,608.31256	-762.43582,609.39716	-761.77642,609.98946	-761.31392,610.59596	-754.00692,622.17806	-753.02582,623.99686	-752.75092,624.83946	-752.65372,625.59596	-752.11662,639.27987	-752.17642,641.34557	-752.35972,642.2127	-752.65372,642.9165	-762.11322,650.56146	-762.66712,650.82666
-716.21167,536.49785	-716.73703,535.94469	-717.62203,534.29763	-718.24344,532.19392	-718.54983,529.95062	-718.48997,527.88491	-718.30669,527.01775	-718.0127,526.31397	-708.55322,518.66902	-707.99928,518.40381	-695.41215,514.12146	-694.67047,513.9431	-692.80154,514.00017	-673.67755,515.7627	-673.06522,515.81008	-672.49316,516.13013	-671.96781,516.68326	-671.08281,518.33032	-670.46147,520.43411	-670.1551,522.67736	-670.21489,524.743	-670.39814,525.61021	-670.69213,526.31399	-677.06902,538.43309	-678.1536,540.19215	-678.74586,540.85152	-679.35241,541.31395	-690.93448,548.62104	-692.75332,549.6021	-693.59593,549.87693	-694.35244,549.97422	-705.70292,545.60453	-706.20954,545.25744
-716.95294,579.48719	-717.69467,579.66559	-719.56357,579.60849	-721.69614,579.09479	-723.79209,578.23849	-725.55112,577.15379	-726.21046,576.56149	-726.67295,575.95499	-728.56394,563.94037	-728.51664,563.32804	-725.9317,550.28609	-725.71533,549.55459	-724.73144,547.96459	-713.64305,532.28399	-713.29585,531.77739	-712.73265,531.44199	-711.99095,531.26359	-710.12205,531.32069	-707.98945,531.83449	-705.89355,532.69079	-704.13455,533.77539	-703.47515,534.36769	-703.01265,534.97419	-695.70565,546.55629	-694.72455,548.37509	-694.44965,549.21769	-694.35245,549.97419	-693.81535,563.6581	-693.87515,565.72379	-694.05845,566.59093	-694.35245,567.29473	-703.81195,574.93969	-704.36585,575.20489
-702.27142,556.6259	-702.05506,555.89435	-701.07116,554.30438	-699.55999,552.71437	-697.77044,551.32737	-695.95155,550.34636	-695.10893,550.07151	-694.35244,549.97423	-683.00198,554.34389	-682.49534,554.69102	-672.49315,563.45062	-671.96783,564.00375	-671.0828,565.65082	-663.0472,583.09395	-662.78207,583.64793	-662.7732,584.30338	-662.98955,585.03491	-663.97345,586.62488	-665.48472,588.21486	-667.27425,589.60181	-669.09304,590.58285	-669.93568,590.85776	-670.69218,590.95505	-684.37607,591.49204	-686.44175,591.4323	-687.30891,591.24907	-688.01266,590.955	-700.13182,584.57819	-701.89087,583.49355	-702.55018,582.90124	-703.01269,582.29473	-704.90367,570.28008	-704.85639,569.66779
-680.87606,528.115	-680.32291,527.58964	-678.67584,526.70464	-676.57213,526.08323	-674.32884,525.77683	-672.26312,525.8367	-671.39597,526.01998	-670.69219,526.31397	-663.04723,535.77344	-662.78203,536.32739	-658.49968,548.91452	-658.32131,549.6562	-658.37839,551.52512	-660.14091,570.64912	-660.1883,571.26145	-660.50834,571.83351	-661.06147,572.35886	-662.70854,573.24386	-664.81232,573.8652	-667.05558,574.17157	-669.12121,574.11178	-669.98842,573.92853	-670.69221,573.63454	-682.81131,567.25764	-684.57036,566.17307	-685.22973,565.5808	-685.69216,564.97426	-692.99926,553.39219	-693.98032,551.57335	-694.25514,550.73074	-694.35243,549.97423	-689.98274,538.62375	-689.63565,538.11713
-625.17271,563.4506	-624.64735,564.00376	-623.76235,565.65083	-623.14094,567.75454	-622.83454,569.99783	-622.8944,572.06355	-623.07768,572.9307	-623.37168,573.63448	-632.83115,581.27944	-633.38509,581.54464	-645.97223,585.82699	-646.71391,586.00536	-648.58283,585.94828	-667.70683,584.18576	-668.31915,584.13837	-668.89122,583.81833	-669.41657,583.2652	-670.30157,581.61813	-670.9229,579.51434	-671.22928,577.27109	-671.16949,575.20545	-670.98624,574.33825	-670.69224,573.63446	-664.31535,561.51536	-663.23077,559.7563	-662.63851,559.09693	-662.03196,558.63451	-650.4499,551.32741	-648.63106,550.34635	-647.78844,550.07153	-647.03194,549.97424	-635.68146,554.34392	-635.17484,554.69102
-624.43144,520.46126	-623.68971,520.28286	-621.82081,520.33996	-619.68824,520.85366	-617.59229,521.70996	-615.83326,522.79466	-615.17392,523.38696	-614.71143,523.99346	-612.82044,536.00808	-612.86774,536.62041	-615.45268,549.66236	-615.66905,550.39386	-616.65294,551.98386	-627.74133,567.66446	-628.08853,568.17106	-628.65173,568.50646	-629.39343,568.68486	-631.26233,568.62776	-633.39493,568.11396	-635.49083,567.25766	-637.24983,566.17306	-637.90923,565.58076	-638.37173,564.97426	-645.67873,553.39216	-646.65983,551.57336	-646.93473,550.73076	-647.03193,549.97426	-647.56903,536.29035	-647.50923,534.22466	-647.32593,533.35752	-647.03193,532.65372	-637.57243,525.00876	-637.01853,524.74356
-648.09169,514.12152	-647.34996,513.94312	-645.48106,514.00022	-643.34849,514.51392	-641.25254,515.37022	-639.49351,516.45492	-638.83417,517.04722	-638.37168,517.65372	-636.48069,529.66834	-636.52799,530.28067	-639.11293,543.32262	-639.3293,544.05412	-640.31319,545.64412	-651.40158,561.32472	-651.74878,561.83132	-652.31198,562.16672	-653.05368,562.34512	-654.92258,562.28802	-657.05518,561.77422	-659.15108,560.91792	-660.91008,559.83332	-661.56948,559.24102	-662.03198,558.63452	-669.33898,547.05242	-670.32008,545.23362	-670.59498,544.39102	-670.69218,543.63452	-671.22928,529.95061	-671.16948,527.88491	-670.98618,527.01778	-670.69218,526.31398	-661.23268,518.66902	-660.67878,518.40382
-684.95091,491.98489	-684.73455,491.25333	-683.75065,489.66336	-682.23949,488.07335	-680.44993,486.68636	-678.63104,485.70534	-677.78843,485.43049	-677.03193,485.33321	-665.68147,489.70287	-665.17483,490.05	-655.17264,498.8096	-654.64733,499.36273	-653.76229,501.00981	-645.72669,518.45293	-645.46156,519.00692	-645.4527,519.66236	-645.66905,520.3939	-646.65295,521.98386	-648.16421,523.57385	-649.95374,524.9608	-651.77253,525.94184	-652.61518,526.21674	-653.37167,526.31403	-667.05556,526.85103	-669.12124,526.79129	-669.9884,526.60806	-670.69215,526.31398	-682.81131,519.93717	-684.57036,518.85254	-685.22967,518.26023	-685.69218,517.65371	-687.58316,505.63907	-687.53588,505.02678
-722.55141,512.83759	-723.07678,512.28444	-723.96178,510.63737	-724.58318,508.53366	-724.88958,506.29037	-724.82972,504.22465	-724.64644,503.3575	-724.35244,502.65372	-714.89297,495.00876	-714.33903,494.74356	-701.7519,490.46121	-701.01021,490.28284	-699.14129,490.33992	-680.0173,492.10244	-679.40497,492.14983	-678.8329,492.46987	-678.30755,493.023	-677.42255,494.67007	-676.80122,496.77385	-676.49485,499.01711	-676.55464,501.08275	-676.73788,501.94995	-677.03188,502.65374	-683.40877,514.77284	-684.49335,516.53189	-685.08561,517.19126	-685.69216,517.65369	-697.27422,524.96079	-699.09307,525.94185	-699.93568,526.21667	-700.69219,526.31396	-712.04267,521.94428	-712.54929,521.59718
-679.87192,624.79912	-680.39728,624.24596	-681.28228,622.59889	-681.90369,620.49518	-682.21008,618.25189	-682.15022,616.18617	-681.96694,615.31902	-681.67295,614.61524	-672.21347,606.97028	-671.65953,606.70508	-659.0724,602.42273	-658.33072,602.24436	-656.46179,602.30144	-637.3378,604.06396	-636.72547,604.11135	-636.15341,604.43139	-635.62806,604.98453	-634.74306,606.63159	-634.12172,608.73538	-633.81535,610.97863	-633.87514,613.04427	-634.05839,613.91147	-634.35238,614.61526	-640.72927,626.73436	-641.81385,628.49342	-642.40611,629.15279	-643.01266,629.61521	-654.59473,636.92231	-656.41357,637.90337	-657.25618,638.1782	-658.01269,638.27548	-669.36317,633.9058	-669.86979,633.55871
-680.61319,667.78846	-681.35492,667.96686	-683.22382,667.90976	-685.35639,667.39606	-687.45234,666.53976	-689.21137,665.45506	-689.87071,664.86276	-690.3332,664.25626	-692.22419,652.24164	-692.17689,651.62931	-689.59195,638.58736	-689.37558,637.85586	-688.39169,636.26586	-677.3033,620.58526	-676.9561,620.07866	-676.3929,619.74326	-675.6512,619.56486	-673.7823,619.62196	-671.6497,620.13576	-669.5538,620.99206	-667.7948,622.07666	-667.1354,622.66896	-666.6729,623.27546	-659.3659,634.85756	-658.3848,636.67636	-658.1099,637.51896	-658.0127,638.27546	-657.4756,651.95937	-657.5354,654.02506	-657.7187,654.8922	-658.0127,655.596	-667.4722,663.24096	-668.0261,663.50616
-665.93167,644.92717	-665.71531,644.19561	-664.73141,642.60565	-663.22024,641.01564	-661.43069,639.62864	-659.6118,638.64763	-658.76918,638.37278	-658.01269,638.27549	-646.66223,642.64516	-646.15559,642.99229	-636.1534,651.75189	-635.62808,652.30502	-634.74305,653.95209	-626.70745,671.39522	-626.44232,671.9492	-626.43345,672.60465	-626.6498,673.33618	-627.6337,674.92614	-629.14497,676.51613	-630.9345,677.90308	-632.75329,678.88412	-633.59593,679.15903	-634.35243,679.25632	-648.03632,679.79331	-650.102,679.73357	-650.96916,679.55034	-651.67291,679.25627	-663.79207,672.87946	-665.55112,671.79482	-666.21043,671.20251	-666.67294,670.596	-668.56392,658.58135	-668.51664,657.96906
-644.53631,616.41627	-643.98316,615.89091	-642.33609,615.00591	-640.23238,614.3845	-637.98909,614.0781	-635.92337,614.13796	-635.05622,614.32124	-634.35244,614.61524	-626.70748,624.07471	-626.44228,624.62866	-622.15993,637.21579	-621.98156,637.95747	-622.03864,639.82639	-623.80116,658.95038	-623.84855,659.56271	-624.16859,660.13478	-624.72172,660.66013	-626.36879,661.54513	-628.47257,662.16646	-630.71583,662.47284	-632.78146,662.41304	-633.64867,662.2298	-634.35246,661.9358	-646.47156,655.55891	-648.23061,654.47433	-648.88998,653.88207	-649.35241,653.27552	-656.65951,641.69346	-657.64057,639.87462	-657.91539,639.03201	-658.01268,638.2755	-653.64299,626.92502	-653.2959,626.4184
-588.83296,651.75187	-588.3076,652.30503	-587.4226,653.95209	-586.80119,656.0558	-586.49479,658.2991	-586.55466,660.36481	-586.73793,661.23197	-587.03193,661.93575	-596.4914,669.5807	-597.04534,669.84591	-609.63248,674.12826	-610.37416,674.30662	-612.24308,674.24955	-631.36708,672.48702	-631.9794,672.43964	-632.55147,672.11959	-633.07682,671.56646	-633.96182,669.9194	-634.58315,667.81561	-634.88953,665.57236	-634.82974,663.50672	-634.64649,662.63951	-634.35249,661.93573	-627.9756,649.81663	-626.89102,648.05757	-626.29876,647.3982	-625.69221,646.93577	-614.11015,639.62868	-612.29131,638.64762	-611.44869,638.37279	-610.69219,638.2755	-599.34171,642.64519	-598.83509,642.99228
-588.09169,608.76253	-587.34996,608.58413	-585.48106,608.64123	-583.34849,609.15493	-581.25254,610.01123	-579.49351,611.09593	-578.83417,611.68823	-578.37168,612.29473	-576.48069,624.30935	-576.52799,624.92168	-579.11293,637.96363	-579.3293,638.69513	-580.31319,640.28513	-591.40158,655.96573	-591.74878,656.47233	-592.31198,656.80773	-593.05368,656.98613	-594.92258,656.92903	-597.05518,656.41523	-599.15108,655.55893	-600.91008,654.47433	-601.56948,653.88203	-602.03198,653.27553	-609.33898,641.69343	-610.32008,639.87463	-610.59498,639.03203	-610.69218,638.27553	-611.22928,624.59162	-611.16948,622.52593	-610.98618,621.65879	-610.69218,620.95499	-601.23268,613.31003	-600.67878,613.04483
-611.75194,602.42279	-611.01021,602.24439	-609.14131,602.30149	-607.00874,602.81519	-604.91279,603.67149	-603.15376,604.75619	-602.49442,605.34849	-602.03193,605.95499	-600.14094,617.96961	-600.18824,618.58194	-602.77318,631.62389	-602.98955,632.35539	-603.97344,633.94539	-615.06183,649.62599	-615.40903,650.13259	-615.97223,650.46799	-616.71393,650.64639	-618.58283,650.58929	-620.71543,650.07549	-622.81133,649.21919	-624.57033,648.13459	-625.22973,647.54229	-625.69223,646.93579	-632.99923,635.35369	-633.98033,633.53489	-634.25523,632.69229	-634.35243,631.93579	-634.88953,618.25188	-634.82973,616.18618	-634.64643,615.31905	-634.35243,614.61525	-624.89293,606.97029	-624.33903,606.70509
-648.61116,580.28615	-648.3948,579.5546	-647.4109,577.96463	-645.89974,576.37462	-644.11018,574.98763	-642.29129,574.00661	-641.44868,573.73176	-640.69218,573.63448	-629.34172,578.00414	-628.83508,578.35127	-618.83289,587.11087	-618.30758,587.664	-617.42254,589.31108	-609.38694,606.7542	-609.12181,607.30819	-609.11295,607.96363	-609.3293,608.69516	-610.3132,610.28513	-611.82446,611.87511	-613.61399,613.26207	-615.43278,614.2431	-616.27543,614.51801	-617.03192,614.6153	-630.71581,615.1523	-632.78149,615.09255	-633.64865,614.90932	-634.3524,614.61525	-646.47156,608.23844	-648.23061,607.1538	-648.88992,606.56149	-649.35243,605.95498	-651.24341,593.94034	-651.19613,593.32804
-686.21166,601.13886	-686.73703,600.58571	-687.62203,598.93864	-688.24343,596.83493	-688.54983,594.59163	-688.48997,592.52592	-688.30669,591.65877	-688.01269,590.95499	-678.55322,583.31003	-677.99928,583.04483	-665.41215,578.76248	-664.67046,578.58411	-662.80154,578.64118	-643.67755,580.40371	-643.06522,580.4511	-642.49315,580.77114	-641.9678,581.32427	-641.0828,582.97134	-640.46147,585.07512	-640.1551,587.31837	-640.21489,589.38401	-640.39813,590.25122	-640.69213,590.95501	-647.06902,603.0741	-648.1536,604.83316	-648.74586,605.49253	-649.35241,605.95496	-660.93447,613.26206	-662.75332,614.24312	-663.59593,614.51794	-664.35244,614.61523	-675.70292,610.24554	-676.20954,609.89845
-553.97015,592.96565	-553.75379,592.23409	-552.76989,590.64412	-551.25872,589.05411	-549.46917,587.66712	-547.65028,586.6861	-546.80766,586.41125	-546.05117,586.31397	-534.70071,590.68364	-534.19407,591.03076	-524.19188,599.79036	-523.66657,600.34349	-522.78153,601.99057	-514.74593,619.43369	-514.4808,619.98768	-514.47194,620.64312	-514.68829,621.37466	-515.67219,622.96462	-517.18345,624.55461	-518.97298,625.94156	-520.79177,626.9226	-521.63442,627.1975	-522.39091,627.29479	-536.0748,627.83179	-538.14048,627.77205	-539.00764,627.58882	-539.71139,627.29474	-551.83055,620.91793	-553.5896,619.8333	-554.24891,619.24099	-554.71142,618.63447	-556.6024,606.61983	-556.55512,606.00754
-591.57065,613.81835	-592.09601,613.2652	-592.98101,611.61813	-593.60242,609.51442	-593.90882,607.27113	-593.84896,605.20541	-593.66568,604.33826	-593.37168,603.63448	-583.91221,595.98952	-583.35827,595.72432	-570.77114,591.44197	-570.02945,591.2636	-568.16053,591.32068	-549.03654,593.0832	-548.42421,593.13059	-547.85214,593.45063	-547.32679,594.00376	-546.44179,595.65083	-545.82046,597.75461	-545.51409,599.99787	-545.57388,602.06351	-545.75712,602.93071	-546.05112,603.6345	-552.42801,615.7536	-553.51259,617.51265	-554.10485,618.17202	-554.7114,618.63445	-566.29346,625.94155	-568.11231,626.92261	-568.95492,627.19743	-569.71143,627.29472	-581.06191,622.92503	-581.56853,622.57794
-564.43144,615.10228	-563.68971,614.92388	-561.82081,614.98098	-559.68824,615.49468	-557.59229,616.35098	-555.83326,617.43568	-555.17392,618.02798	-554.71143,618.63448	-552.82044,630.6491	-552.86774,631.26143	-555.45268,644.30338	-555.66905,645.03488	-556.65294,646.62488	-567.74133,662.30548	-568.08853,662.81208	-568.65173,663.14748	-569.39343,663.32588	-571.26233,663.26878	-573.39493,662.75498	-575.49083,661.89868	-577.24983,660.81408	-577.90923,660.22178	-578.37173,659.61528	-585.67873,648.03318	-586.65983,646.21438	-586.93473,645.37178	-587.03193,644.61528	-587.56903,630.93137	-587.50923,628.86567	-587.32593,627.99854	-587.03193,627.29474	-577.57243,619.64978	-577.01853,619.38458
-529.0426,619.37575	-528.31104,619.59212	-526.72107,620.57602	-525.13106,622.08718	-523.74407,623.87673	-522.76305,625.69563	-522.4882,626.53824	-522.39092,627.29473	-526.76058,638.64519	-527.10771,639.15184	-535.86731,649.15403	-536.42044,649.67934	-538.06752,650.56437	-555.51064,658.59998	-556.06463,658.86511	-556.72007,658.87397	-557.4516,658.65762	-559.04157,657.67372	-560.63156,656.16246	-562.01851,654.37293	-562.99955,652.55414	-563.27445,651.71149	-563.37174,650.955	-563.90874,637.2711	-563.849,635.20543	-563.66577,634.33826	-563.37169,633.63452	-556.99488,621.51535	-555.91025,619.75631	-555.31794,619.097	-554.71142,618.63449	-542.69678,616.74351	-542.08448,616.79079
-531.79245,685.28407	-532.00881,686.01563	-532.99271,687.60559	-534.50388,689.1956	-536.29343,690.5826	-538.11232,691.56361	-538.95494,691.83847	-539.71143,691.93575	-551.06189,687.56608	-551.56853,687.21896	-561.57072,678.45936	-562.09603,677.90622	-562.98107,676.25915	-571.01667,658.81602	-571.2818,658.26204	-571.29067,657.60659	-571.07432,656.87506	-570.09042,655.2851	-568.57915,653.69511	-566.78962,652.30816	-564.97083,651.32712	-564.12819,651.05221	-563.37169,650.95493	-549.6878,650.41793	-547.62212,650.47767	-546.75496,650.6609	-546.05121,650.95497	-533.93205,657.33179	-532.173,658.41642	-531.51369,659.00873	-531.05118,659.61524	-529.1602,671.62989	-529.20748,672.24218
-494.19195,664.43136	-493.66659,664.98452	-492.78159,666.63159	-492.16018,668.7353	-491.85378,670.97859	-491.91364,673.04431	-492.09692,673.91146	-492.39092,674.61524	-501.85039,682.2602	-502.40433,682.5254	-514.99146,686.80775	-515.73315,686.98612	-517.60207,686.92904	-536.72606,685.16652	-537.33839,685.11913	-537.91046,684.79909	-538.43581,684.24596	-539.32081,682.59889	-539.94214,680.4951	-540.24852,678.25185	-540.18872,676.18621	-540.00548,675.31901	-539.71148,674.61522	-533.33459,662.49612	-532.25001,660.73706	-531.65775,660.07769	-531.0512,659.61527	-519.46914,652.30817	-517.6503,651.32711	-516.80768,651.05229	-516.05117,650.955	-504.7007,655.32468	-504.19408,655.67178
-500.5317,640.77111	-500.00633,641.32427	-499.12133,642.97133	-498.49992,645.07504	-498.19353,647.31834	-498.25339,649.38405	-498.43667,650.25121	-498.73067,650.95499	-508.19014,658.59994	-508.74408,658.86514	-521.33121,663.14749	-522.07289,663.32586	-523.94182,663.26879	-543.06581,661.50626	-543.67814,661.45888	-544.2502,661.13883	-544.77555,660.5857	-545.66055,658.93864	-546.28189,656.83485	-546.58826,654.5916	-546.52847,652.52596	-546.34522,651.65875	-546.05123,650.95497	-539.67434,638.83587	-538.58976,637.07681	-537.9975,636.41744	-537.39095,635.95501	-525.80888,628.64791	-523.99004,627.66686	-523.14743,627.39203	-522.39092,627.29474	-511.04044,631.66443	-510.53382,632.01152
-499.79042,597.78177	-499.04869,597.60337	-497.17979,597.66047	-495.04722,598.17417	-492.95127,599.03047	-491.19224,600.11517	-490.53291,600.70747	-490.07041,601.31397	-488.17942,613.32859	-488.22672,613.94092	-490.81166,626.98287	-491.02803,627.71437	-492.01192,629.30437	-503.10031,644.98497	-503.44751,645.49157	-504.01071,645.82697	-504.75241,646.00537	-506.62131,645.94827	-508.75391,645.43447	-510.84981,644.57817	-512.60881,643.49357	-513.26821,642.90127	-513.73071,642.29477	-521.03771,630.71267	-522.01881,628.89387	-522.29371,628.05127	-522.39091,627.29477	-522.92801,613.61086	-522.86821,611.54517	-522.68491,610.67803	-522.39091,609.97423	-512.93141,602.32927	-512.37751,602.06407
-536.64965,575.64514	-536.43328,574.91358	-535.44938,573.32362	-533.93822,571.73361	-532.14866,570.34661	-530.32977,569.3656	-529.48716,569.09074	-528.73067,568.99346	-517.3802,573.36313	-516.87356,573.71026	-506.87137,582.46985	-506.34606,583.02299	-505.46102,584.67006	-497.42542,602.11319	-497.16029,602.66717	-497.15143,603.32262	-497.36778,604.05415	-498.35168,605.64411	-499.86294,607.2341	-501.65247,608.62105	-503.47126,609.60209	-504.31391,609.877	-505.0704,609.97428	-518.7543,610.51128	-520.81997,610.45154	-521.68714,610.26831	-522.39088,609.97424	-534.51005,603.59742	-536.26909,602.51279	-536.9284,601.92048	-537.39091,601.31397	-539.28189,589.29932	-539.23461,588.68703
-463.45068,686.08304	-462.70895,685.90464	-460.84005,685.96174	-458.70748,686.47544	-456.61153,687.33174	-454.8525,688.41644	-454.19316,689.00874	-453.73067,689.61524	-451.83968,701.62986	-451.88698,702.24219	-454.47192,715.28414	-454.68829,716.01564	-455.67218,717.60564	-466.76057,733.28624	-467.10777,733.79284	-467.67097,734.12824	-468.41267,734.30664	-470.28157,734.24954	-472.41417,733.73574	-474.51007,732.87944	-476.26907,731.79484	-476.92847,731.20254	-477.39097,730.59604	-484.69797,719.01394	-485.67907,717.19514	-485.95397,716.35254	-486.05117,715.59604	-486.58827,701.91213	-486.52847,699.84643	-486.34517,698.9793	-486.05117,698.2755	-476.59167,690.63054	-476.03777,690.36534
-500.3099,663.94641	-500.09353,663.21485	-499.10963,661.62488	-497.59847,660.03487	-495.80892,658.64788	-493.99003,657.66686	-493.14741,657.39201	-492.39092,657.29473	-481.04046,661.6644	-480.53382,662.01152	-470.53163,670.77112	-470.00631,671.32425	-469.12128,672.97133	-461.08567,690.41445	-460.82055,690.96844	-460.81168,691.62388	-461.02803,692.35542	-462.01193,693.94538	-463.5232,695.53537	-465.31272,696.92232	-467.13151,697.90336	-467.97416,698.17826	-468.73066,698.27555	-482.41455,698.81255	-484.48023,698.75281	-485.34739,698.56958	-486.05114,698.2755	-498.1703,691.89869	-499.92934,690.81406	-500.58866,690.22175	-501.05116,689.61523	-502.94214,677.60059	-502.89486,676.9883
-487.8522,688.09162	-487.32684,688.64477	-486.44184,690.29184	-485.82043,692.39555	-485.51403,694.63884	-485.5739,696.70456	-485.75718,697.57171	-486.05117,698.27549	-495.51064,705.92045	-496.06459,706.18565	-508.65172,710.468	-509.3934,710.64637	-511.26233,710.5893	-530.38632,708.82677	-530.99865,708.77938	-531.57071,708.45934	-532.09606,707.90621	-532.98106,706.25914	-533.6024,704.15536	-533.90877,701.9121	-533.84898,699.84647	-533.66573,698.97926	-533.37174,698.27547	-526.99484,686.15637	-525.91027,684.39732	-525.318,683.73795	-524.71146,683.27552	-513.12939,675.96842	-511.31055,674.98736	-510.46794,674.71254	-509.71143,674.61525	-498.36095,678.98494	-497.85433,679.33203
-473.85872,720.87599	-473.68032,721.61772	-473.73742,723.48662	-474.25112,725.61919	-475.10742,727.71514	-476.19212,729.47417	-476.78442,730.1335	-477.39092,730.596	-489.40554,732.48699	-490.01787,732.43969	-503.05982,729.85475	-503.79132,729.63838	-505.38132,728.65449	-521.06192,717.5661	-521.56852,717.2189	-521.90392,716.6557	-522.08232,715.914	-522.02522,714.0451	-521.51142,711.9125	-520.65512,709.8166	-519.57052,708.0576	-518.97822,707.3982	-518.37172,706.9357	-506.78962,699.6287	-504.97082,698.6476	-504.12822,698.3727	-503.37172,698.2755	-489.68781,697.7384	-487.62212,697.7982	-486.75498,697.9815	-486.05118,698.2755	-478.40622,707.735	-478.14102,708.2889
